hr_mean,hr_std,acc_mean,acc_std,acc_energy,gyro_mean,gyro_std,temp_synth,emg_rms_synth,emg_mav_synth,emg_wl_synth,label
120.725,7.040398501169973,9.807949355553786,0.08889933559599959,96.203734137518,9.85822083787952,0.04147440399759819,36.22204859874249,0.0376795557269647,0.05429019287430618,0.30872688832281264,0
120.67,7.211179205070291,9.799426678435852,0.08447154594923954,96.035862990905,9.859268350587113,0.04064108274655835,36.4613131243902,0.054484860831286404,0.03404439024232021,0.3983220354050827,0
120.735,7.221184287397935,9.79246408869002,0.08599060181398845,95.899710339966,9.859057865429305,0.042582951150419567,36.0414424349068,0.05492023462998218,0.0382312017481785,0.2918028054719687,0
120.67,7.430826732581526,9.79004061143104,0.08593317071756579,95.85224276074949,9.859213982072351,0.03992251204385497,36.36706620858582,0.04332745901582356,0.03157811482437578,0.4780569381547273,0
120.595,7.66778649603285,9.789226898015208,0.08997642962166362,95.8370185399225,9.85940550713334,0.03814000723643677,36.38201359345797,0.033580159372527764,0.044667814370030125,0.30433607598989154,0
120.54,7.843212345684484,9.7985094457789,0.09038387795495034,96.0189157581855,9.859432693046937,0.04109032900733357,36.32676650357484,0.03704558681787602,0.0444736486227279,0.33885005417159414,0
120.495,7.9861673753267715,9.807583486119979,0.08284469639199694,96.195522764715,9.859258007660001,0.0378221795836974,36.279347988773154,0.05581253576587209,0.030074954162776682,0.38300066007847766,0
120.335,8.24638035411438,9.806057554755352,0.08488272012834168,96.16593381797,9.856684556859703,0.036646152347351295,36.00675839238699,0.04598890182808926,0.02870172945326641,0.22286881143453174,0
120.29,8.386750737901925,9.803476251589153,0.08927294713661822,96.1160764262675,9.85728366440439,0.04037405087785307,36.254167936587216,0.04501024699196598,0.032504748951622676,0.33818504921186154,0
120.39,8.32009736123938,9.802911753486281,0.09528546630233062,96.10611277012751,9.859788563319448,0.04554897254659664,36.34544117596446,0.05895584665300436,0.05403145942644577,0.1656639782148785,0
120.39,8.32009736123938,9.803680077032027,0.10053342103514058,96.122199486696,9.85945020870991,0.04498589979651354,36.206228490712846,0.057054184836419046,0.0271246069799207,0.2931044490682777,0
120.39,8.32009736123938,9.790195489047754,0.09695832561502916,95.8572816260925,9.857371434214636,0.041506452998188226,36.39215839420619,0.03819321174555916,0.03694964200878144,0.3844104451331233,0
120.36,8.416924801587449,9.785181109869258,0.09399635232329692,95.75856049062101,9.85625929927806,0.04587132223705846,36.267707278471484,0.04501788653423926,0.04240720990712027,0.2968616559389024,0
120.315,8.559914466768461,9.799365802747321,0.08987575544854692,96.035607399214,9.857329016623767,0.045257320789232024,36.301428015889485,0.04262725810708727,0.027016796480899295,0.3405958632472453,0
120.15,8.81852207902727,9.808090935444811,0.08753260312519254,96.20627144478149,9.860310322042004,0.043458408713029605,36.18897690153462,0.04230441810532407,0.05090905627739681,0.3226200840468467,0
120.15,8.81852207902727,9.802847468263444,0.09178257814118475,96.104200407481,9.864728716582695,0.040467712053166356,36.29300205565388,0.03182745445688552,0.025313810986182017,0.4995915864544569,0
120.3,8.606997270247634,9.798336811853073,0.09183985061114856,96.0157966638845,9.864668417706456,0.036783183566184416,36.26248080625279,0.04467973539644132,0.032079451181060925,0.3868383826338154,0
120.3,8.606997270247634,9.800573357266098,0.0901387688800587,96.05932250382101,9.860865663587521,0.03803232544219509,36.08206120976795,0.0477281484972616,0.04927536454564353,0.3148098063584133,0
120.3,8.606997270247634,9.807677827785229,0.0905386375946863,96.198700632303,9.860319401151864,0.04090101994859135,36.197072697394134,0.052904626144259476,0.04126305847854591,0.31325263263071984,0
120.27,8.703785348742517,9.80555763409592,0.0885235211383207,96.1567577473025,9.85701812271797,0.042275072920832546,36.205784990007395,0.06347179748429863,0.03600839562987731,0.28815987991533154,0
120.225,8.84679057724257,9.792462121419865,0.0851724725782238,95.8995324777775,9.85636365940316,0.04341736461971697,36.33213614600534,0.04082011093060745,0.023041223915229784,0.1795110146091093,0
120.055,9.112472814994847,9.78763989439945,0.08653725280452312,95.80534595508202,9.857578509442114,0.04092388601087132,36.5173273291185,0.056360074091536254,0.02743374271491619,0.11981226027610364,0
120.055,9.112472814994847,9.781577400274843,0.09049923404796899,95.68740559837399,9.857851605188277,0.03451987619760961,36.31756370305714,0.05435271463946156,0.030608067069980673,0.23630016343146298,0
120.21,8.893897179255891,9.780089991623933,0.09108674559440569,95.65841555550949,9.858957566257613,0.03215089312733424,36.17253659730359,0.056867701810682604,0.02985100698328707,0.45150982800573725,0
120.21,8.893897179255891,9.786302473359463,0.09546792563250392,95.780784654282,9.857388994891602,0.03369648879652683,36.27298713503344,0.0504449403305404,0.05621429080750472,0.35100714023672175,0
120.21,8.893897179255891,9.792550819351948,0.10156530418679831,95.90431548305001,9.858332671437115,0.037514564837730933,36.28135973847175,0.05403227902568123,0.0383620163196218,0.23483898664033576,0
120.21,8.893897179255891,9.797380561868302,0.09678030925231318,95.9979854701925,9.86116239461943,0.04057318824803147,36.36519368920561,0.053484993936135705,0.03251835578674604,0.2144952563872961,0
120.21,8.893897179255891,9.797876243728062,0.08716935821056562,96.00593939193648,9.856889937804285,0.03936333893880798,36.389144569133364,0.05440449456320469,0.04539651562927796,0.13529350105735652,0
120.05,9.12820467578456,9.786705591623974,0.08644942897386645,95.78704247337501,9.852596526255839,0.036498014090563316,36.52608796066435,0.061821495726986433,0.05027346933975531,0.26599292699126487,0
120.005,9.268467914787061,9.791298714400982,0.08885269209852822,95.87738584151899,9.856173386374007,0.03766470470718032,36.10171478910277,0.06683155772534798,0.047876926482868606,0.22044447868018419,0
120.12,9.180797088264145,9.807227224572568,0.09547350170203599,96.19077544797699,9.857844607486479,0.03613488222354082,36.290044847060734,0.04641110918759148,0.0346142883281521,0.2829627625062866,0
120.12,9.180797088264145,9.79861315317134,0.09528996874433057,96.02185450275499,9.855756944720122,0.036434597122002664,36.496155923049834,0.048777019254973686,0.043705267575763165,0.23355251428612,0
120.12,9.180797088264145,9.787955469013827,0.08846743414581301,95.8118596178675,9.855566224208145,0.037968969075688176,36.23682448237233,0.06301477005008324,0.038610746350360124,0.279397715198371,0
120.12,9.180797088264145,9.793984057519616,0.08880137281142782,95.9299699743425,9.855242260224975,0.036398758824180706,36.16537362478659,0.05576383840373209,0.0320326812007508,0.26660387900847804,0
120.12,9.180797088264145,9.79233512097331,0.08958354979373133,95.89781220777901,9.851880295339171,0.035960654920117185,36.31751544810945,0.06339650925141592,0.04879707204194109,0.40282846845681075,0
119.96,9.406423550962423,9.78786232014747,0.08985889702624135,95.8102830464305,9.85073778662567,0.03722057593007531,36.24838928805161,0.06202918731212425,0.027230767799699598,0.31581585301551374,0
119.96,9.406423550962423,9.791993656510641,0.08423180292496348,95.89019929078552,9.854693582629851,0.038039945898498524,36.38676389150171,0.04480754298029128,0.06749421271810781,0.21386461360499656,0
120.1,9.245398149061694,9.79463912651545,0.08977890716076739,95.9429755695775,9.857647988541153,0.039159226045693746,36.24356780307869,0.06765890645940732,0.045067960138043935,0.2979972471538435,0
120.055,9.388968989908708,9.745366725814735,0.31297106623216014,95.06963375447401,9.824949929599743,0.28885282904225845,36.22266935339421,0.05504306710424339,0.0346261360344255,0.22032411272044342,0
120.03,9.467696997272396,9.79453871796145,0.6275121882417571,96.32479138630592,9.881865171308117,0.6267726951673362,36.488298657616056,0.0384078614677294,0.04022020358796734,0.2678756879375211,0
120.03,9.467696997272398,9.844724389647403,0.5486329028200874,97.21809137986496,9.90960623279701,0.5559773383946908,36.46350724715084,0.039585254847799345,0.04672469598645235,0.150138840780177,0
120.03,9.467696997272398,9.789135671841345,0.10620616032099052,95.8384005514644,9.849256339112136,0.051371754213080885,36.330095634334654,0.06311978169568744,0.03181976411975084,0.29613787258279534,0
119.865,9.700374286929996,9.782665823495138,0.097785343110503,95.71006477764044,9.852888059710768,0.03382079202975311,36.35924929484598,0.055852896699093706,0.03129456966079891,0.22169917064788247,0
119.865,9.700374286929996,9.787357941699419,0.09132100408489803,95.8006733071048,9.848801549222824,0.03522815551037873,36.30298088666439,0.050277353628872305,0.04206728574360527,0.23140982166900712,0
120.03,9.467696997272398,9.7858387252201,0.09230131942071071,95.77111649191629,9.84436318497874,0.03664945468264999,36.10360806162044,0.04639010806064126,0.04810716694605967,0.42150118404290976,0
120.03,9.467696997272396,9.765729894111256,0.09391136019560567,95.37825561159417,9.84553094126641,0.0375720207301531,35.99286103056902,0.04727650104343161,0.04453857136987373,0.5013914519420427,0
120.03,9.467696997272396,9.770602035646462,0.09443521528250096,95.47353755881481,9.843678424197687,0.03454947847957508,36.186393624186444,0.045237869832518034,0.027260199049262576,0.39563041910219926,0
120.03,9.467696997272398,9.79776193480474,0.08945348683836778,96.00410084778476,9.847022098424732,0.0318531491052824,36.55389970957249,0.03474075736512304,0.032684464795098185,0.2742711842945733,0
120.03,9.467696997272398,9.794056781618412,0.09706790788353452,95.9329233094128,9.849090198422347,0.031004995665347458,36.52172500414594,0.0467994393226648,0.03170389727658432,0.319045428585393,0
119.82,9.840823595879877,9.787854187191671,0.10057472555168621,95.81215428876826,9.844399029113063,0.03316670582725643,36.43331766334771,0.05392386103558007,0.04031925251214206,0.354014536281693,0
119.775,9.9790924653578,9.784073682308975,0.09838604805715861,95.73772923623113,9.843469674579932,0.035661240422559845,36.353365815722384,0.057776707269096964,0.037006320843979965,0.30856710142948574,0
119.94,9.754596906280652,9.780077929556331,0.0999239777511389,95.65985918551782,9.849221084618394,0.03477805774322727,36.31290565024272,0.06614913119698448,0.05243160231958633,0.34161004042387216,0
119.94,9.754596906280652,9.785927847640204,0.09505198794274226,95.77337354522986,9.851029113677953,0.034037919904773686,36.52855538291456,0.0500274655056678,0.029020563235362028,0.4358577603410906,0
119.94,9.754596906280652,9.789654502016457,0.08790749629477593,95.84502435811635,9.847841698671754,0.03514554170663535,36.31874144996305,0.04139251779360485,0.025183853561611732,0.18766366811632193,0
119.94,9.754596906280652,9.787954876506191,0.09373913679226176,95.81280375515905,9.846221957613325,0.03440881919525874,36.215883300001614,0.0400288367435316,0.038869283442303504,0.39258740349162874,0
119.9,9.883237928927896,9.78379585687953,0.09761442630998765,95.73214230243579,9.847120950674505,0.03392263289275117,36.00270686905787,0.04050733253687566,0.036955312341493414,0.18246753740145508,0
119.68,10.27303637596546,9.78384599006519,0.09287645645055954,95.73222526329671,9.847300977887135,0.03333004359417077,36.230092573242636,0.05027264867232438,0.033666264638443535,0.2083096537390423,0
119.675,10.288275758865147,9.777162983953632,0.09230878551640348,95.60139432211719,9.846870253207104,0.03116270545482449,36.34498797472445,0.02938742777820241,0.04584717534571236,0.23782785436815973,0
119.85,10.04149681528891,9.774342432903888,0.09631927890905014,95.54700101213763,9.84836924433166,0.033753742617778554,36.252654948413145,0.04275839624606696,0.028676399882953917,0.38559954827289855,0
119.85,10.04149681528891,9.78211683740616,0.095461546925469,95.6988771630718,9.849479916631935,0.03473723520296964,36.1886227567604,0.04457201786413585,0.03174029669646228,0.374707661798751,0
119.85,10.04149681528891,9.790792802637,0.089771294691373,95.86764229509228,9.850625487491133,0.03154253645334606,36.21848918492841,0.0403286031362137,0.02808090154817678,0.30332254116840296,0
119.85,10.04149681528891,9.790365096016494,0.09419878821909547,95.8600777579415,9.851619853432272,0.030866134910106775,36.133946183422516,0.04051259488713796,0.05111657126186428,0.28481376834326694,0
119.85,10.04149681528891,9.78744677797422,0.09714120223252878,95.80350366278323,9.851195336199039,0.03194106375954523,36.436052053016276,0.04156219867358434,0.03931440409934919,0.24184947301849735,0
119.63,10.42865688485869,9.79285166410624,0.09419652181351947,95.90877233498648,9.847932621743706,0.03411375798602081,36.41909357232983,0.05849659978439051,0.027927720069591724,0.3685576456128148,0
119.585,10.566980666302463,9.792736568450675,0.09763566743627841,95.90717455900904,9.844840931045956,0.03392943849585918,36.314144991916294,0.039827918980574153,0.044335382476624094,0.15984929821780833,0
119.76,10.328396724297162,9.785610419451832,0.09616687485641946,95.7673731087648,9.84301451577556,0.032248389840954954,36.26084909522127,0.039293876077184396,0.03387348692913237,0.3435292541237882,0
119.76,10.328396724297162,9.785360833387132,0.09086774762503469,95.76150230240756,9.844294114467505,0.03191695299554036,36.548115555276596,0.04314169482779846,0.030740920012339995,0.41199785508491676,0
119.735,10.408962846397737,9.791168437563968,0.09179446831638577,95.87536346604027,9.843722925104492,0.03285444620206458,36.25617771140974,0.05325042969310147,0.036463036120594455,0.16412649554055933,0
119.69,10.552281898543637,9.78972980094545,0.09507994540009256,95.84780457055663,9.843176236349313,0.03338085284485777,36.465822786421725,0.06358873609266069,0.04820014630840459,0.37335037434651036,0
119.67,10.615296633305418,9.779641166971437,0.0949613270195057,95.65035392008362,9.848016794183263,0.03282925065086819,36.04839336819536,0.06081139606883135,0.051021326440425986,0.43122275121760467,0
119.485,10.8761772308003,9.775981921717209,0.09412740559391113,95.57863820238312,9.84349523307312,0.034558952913053505,36.53033612841911,0.05318860072535524,0.03452394534866182,0.2096759058377828,0
119.485,10.8761772308003,9.7853078426142,0.09090719764092552,95.76047237271699,9.843856714986403,0.033423043608833476,36.47890460143079,0.06932434980382796,0.038055589573526165,0.4491940413550315,0
119.69,10.552281898543637,9.782136873703733,0.08887908033351606,95.69806180934054,9.848410701346804,0.03146419598081139,36.149958286851216,0.05134383345811362,0.05480033896586403,0.29545412810994515,0
119.735,10.408962846397737,9.770540396488077,0.0938432038838997,95.47222215358597,9.848136717376558,0.03479905038014091,36.2905190040728,0.04256046260310764,0.030885631603079,0.28590613994183006,0
119.76,10.328396724297162,9.786189219037762,0.10239532166840362,95.77993180870102,9.849157972078025,0.03803294652691859,36.108730583645475,0.04897584698685204,0.03952002158473444,0.33315038200108377,0
119.76,10.328396724297164,9.79472937622058,0.10425223989036576,95.94753774027296,9.846971980118068,0.03719272896470654,36.5766083716429,0.04822896913412786,0.03202242663517001,0.1253327597389713,0
119.76,10.328396724297162,9.782453669167392,0.09836536593154592,95.70602715589536,9.846085777904518,0.03446598087949571,36.22246864939561,0.03482251096361641,0.04234491863868099,0.2400173039052043,0
119.58,10.582226494832724,9.780089052279713,0.09258358217025534,95.65867073161057,9.84548238999729,0.037650291851266345,36.35654985248723,0.04492074318218793,0.036617177519658095,0.3314405236169487,0
119.58,10.582226494832724,9.779415108310063,0.09633449030106178,95.6461937929946,9.846296503344309,0.046013695713702424,36.31182132187574,0.05099019320461736,0.043191906978958985,0.190015880255684,0
119.745,10.376818724164497,9.776954049982816,0.10065654814911905,95.59891157745726,9.845775744454631,0.05138362590528063,35.91684978756727,0.03955901022502888,0.03473207123718143,0.3562148586099215,0
119.7,10.520618664576105,9.775045081777025,0.09305103849720499,95.56012155405978,9.84360640924923,0.046325888307480766,36.315976701730364,0.05892531221289101,0.05074685148484035,0.32505882618613646,0
119.67,10.615296633305416,9.78810378860905,0.10169249101426162,95.81726543249788,9.856660479953986,0.05430228042312247,36.40907661467033,0.03880164512640556,0.0373277861688074,0.3988923103676708,0
119.67,10.615296633305418,9.799659868365604,0.3398627631945763,96.14826269997258,9.87978438255401,0.31275528893611787,36.52581386930256,0.03895942982584377,0.03255482967535203,0.4242274980951941,0
119.67,10.615296633305418,9.877532930084136,1.0422530748928769,98.64651679965955,9.900254225359133,1.0652698368711746,36.214206779422405,0.03557588192826661,0.020522234919134408,0.18875499208468455,0
119.485,10.8761772308003,9.993204659916298,1.313089826900753,101.5797232440155,9.98192237998156,1.3409732143042403,36.56599585055653,0.05399428407209617,0.037739808274397955,0.33971986789622766,0
119.485,10.8761772308003,9.959339001997302,1.4514684210593458,101.28466013115045,9.98900291850741,1.475058501748012,35.993195633961435,0.05216358345084987,0.03510234983199028,0.34576725608922987,0
119.67,10.615296633305418,9.893846962521042,1.2513028660760088,99.44613778612364,9.914765177877507,1.2774205254778712,36.36713545346465,0.05597979372825057,0.04978542133416151,0.40541197358060443,0
119.67,10.615296633305418,9.890225476387812,0.5373155734312408,98.103824459115,9.907238493031821,0.5373207508102451,36.411834633460415,0.05751882284468209,0.05432997612753251,0.3665129238466985,0
119.67,10.615296633305416,9.87717263804074,0.3152330580957637,97.65741434317252,9.898828871377015,0.3079125293627084,36.078776271735684,0.03607839390814168,0.061502612062133616,0.263720970607594,0
119.67,10.615296633305418,9.87000455305262,0.315850509523673,97.51625261392401,9.885104466208205,0.2858425581493105,36.03158405549524,0.06619725972200113,0.024099132739308093,0.2815767211389341,0
119.67,10.615296633305418,9.868429766003242,0.28857073380669224,97.4687627496065,9.884998050284619,0.26135003373628635,36.25250578012778,0.038283049925999374,0.03696952905045595,0.37205336905039593,0
119.44,11.01649745066017,9.867553336832822,0.12197714459879755,97.38341288692601,9.878134208079546,0.09028833360476074,36.40742522939695,0.049061000937029094,0.035631078864640384,0.2958794498341609,0
119.395,11.154870266088542,9.862665958664047,0.09502434195078913,97.28116428962599,9.870607100694357,0.048600992593237295,36.48933623755504,0.05626843484641502,0.02692726526676538,0.18292360557026316,0
119.595,10.854958573303756,9.859999062954559,0.08793343253841032,97.22727514857999,9.872109953836748,0.03921732352165219,36.54132671876029,0.05169771225564084,0.04249914692053833,0.26049326424069524,0
119.64,10.711868212548877,9.867793840812032,0.08991004769770754,97.3813986823615,9.878537232900646,0.032572177157374656,36.200856809805664,0.05515690221841566,0.05095023954194167,0.36119375356223254,0
119.67,10.615296633305416,9.864710394131277,0.09455006188442534,97.321406175713,9.87896576485791,0.03420783375675996,36.43647576336142,0.058628129409630775,0.05394420791781348,0.21583271880229568,0
119.67,10.615296633305418,9.858729531325466,0.09225471610365335,97.203016349809,9.8729284314985,0.032432362451767206,36.31660814897187,0.05256587313170754,0.04484353812354215,0.26092311288727466,0
119.71,10.488850265853616,9.865234084397976,0.08788607180609065,97.33052888177698,9.876051749587004,0.031256514432183434,36.5632595748971,0.05208311728025623,0.038309904863747815,0.15203630849652516,0
119.575,10.597922191348138,9.867231254082238,0.09023814214418178,97.3703548292235,9.879522386945068,0.033018871103842704,36.31880328735851,0.06533830411989996,0.0432643016204117,0.3079822091252424,0
119.58,10.582226494832724,9.868578627437605,0.09032526110493964,97.396961985448,9.878715158159865,0.032446280822539114,36.43491100327686,0.043914158977555184,0.05491479560003726,0.17527582488521876,0
119.76,10.328396724297162,9.875256294951981,0.08285453810260639,97.5275174411005,9.874715401395584,0.030140842570105464,36.37601776351197,0.04924462685184829,0.0513747200849675,0.08055284881248104,0
119.76,10.328396724297162,9.871447563267466,0.08714324107257303,97.4530329690815,9.869436034248352,0.03218952388407145,36.04457652719413,0.052636868506500026,0.04983358762090222,0.18532558247893882,0
119.76,10.328396724297162,9.862951449353313,0.09659788143051297,97.287095787244,9.870825453551964,0.033504908080735994,36.351860398402,0.047553627544427525,0.030352176617476134,0.34617408197871447,0
119.73,10.424994125301119,9.870137752800906,0.09763043187681993,97.42910330198802,9.874703971896105,0.03264385667607694,36.29963907457986,0.04120902739919728,0.04558900415356378,0.2992025380620942,0
119.685,10.568074374260407,9.877670099273166,0.0916241787493388,97.57671960525599,9.874353084114155,0.031512014383723926,36.39578195549605,0.034575344699266826,0.04326714319588401,0.20511739677131374,0
119.435,11.032422523347643,9.879967795775752,0.0952979090689878,97.62279992858151,9.878852366552012,0.03135258649003672,36.06707862778076,0.05720377803418633,0.0421228917208152,0.10153941241751141,0
119.345,11.310864390767474,9.885349805181388,0.09329224500294142,97.7288006965625,9.880007181611267,0.0344650039863394,36.341001196834874,0.06712913519996548,0.03590914099900007,0.2681128569460318,0
119.49,11.189096451321928,9.87884767667948,0.08297407621368551,97.5984816928725,9.873109986881728,0.03511809280863539,36.01437940616696,0.041519543612563346,0.03268488156249764,0.2865994023809393,0
119.47,11.253546621300725,9.87553973729522,0.08416783816551487,97.53333390675351,9.873041896429685,0.03444145428831471,36.21539574971007,0.037466148453850864,0.0521320852776512,0.27953387525107554,0
119.425,11.397098061397276,9.878397824834485,0.08755978534901276,97.590371968125,9.872987698225845,0.03354931397135723,36.21470071490842,0.046224586991809626,0.03149252955512058,0.31357443124810175,0
119.365,11.588496071795948,9.875458418188177,0.08513556667356706,97.531890793753,9.873248818758674,0.034301840405890405,36.019879092416446,0.05027501481035282,0.02255455470578169,0.42704946456170756,0
119.32,11.731399261947233,9.8803453940791,0.08793171272326968,97.62891843247202,9.877303857879445,0.03477177329297902,36.433601530585754,0.04614110548266254,0.0506104360706804,0.25319701093379837,0
119.1,12.067648515908871,9.881749395844182,0.09041572728987392,97.65710525098952,9.873823031544466,0.03229231517166522,36.19986567276456,0.052302603488726486,0.04675002513710121,0.3099537050148256,0
119.055,12.207666056735162,9.872640990721813,0.08927246863512703,97.4769698574685,9.874170744678198,0.031113278817929964,36.23925685355472,0.0419927055959982,0.03691966580659226,0.19974202376092204,0
119.205,12.098132045690976,9.866675278144776,0.09180950069731605,97.35966788384951,9.87972928789798,0.031674543396591925,36.52786284187573,0.04541516530000778,0.05404590557876231,0.23025099089221218,0
119.16,12.241883784490229,9.868268431725948,0.09114596548786844,97.39098788968852,9.879073916879044,0.03499715437278032,36.06553101879743,0.0455845193583348,0.030210251439544013,0.3783568190747267,0
119.13,12.336696087354946,9.867174210492761,0.09187362759400652,97.3695254598435,9.876922418874669,0.03356836816347605,36.489609949628964,0.05353898220414574,0.04365791144936021,0.2524046488580155,0
119.1,12.433137760552011,9.85750609370789,0.09596540952840676,97.179589700515,9.876053696773269,0.029554309509703763,36.438119802001374,0.04276101154177768,0.0354230945343373,0.19841103448000819,0
119.055,12.576278819457034,9.86033886891186,0.0951493383630857,97.235290739382,9.876850477779044,0.030467355878785855,36.39503777401225,0.03702712141011492,0.04283697572887342,0.32168382358914466,0
118.82,12.933832382573332,9.871864414030798,0.08817730175970505,97.4614433693705,9.875500642404665,0.032691123924730205,36.47899003242722,0.06091767769833118,0.04056754496671274,0.3778470735544713,0
118.805,12.980734661867528,9.866219746758512,0.0795227062444341,97.34858433283199,9.874313368317521,0.034802567049493825,36.29523231251536,0.07543541831863528,0.045232007021049465,0.2856173357957415,0
118.98,12.81564684360881,9.869041335170621,0.08352258937161142,97.40491801812699,9.877161054551411,0.03496763370483769,36.22497292633496,0.05780029816981375,0.023474781952135485,0.16708722907670007,0
